english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Mystra,密斯特拉,existing-site,matching-English-source-string-only,VEoR,42,data/2/entries/6/entries/1/entries/0,5,"More than seven centuries old, Lady {@creature Alustriel Silverhand|VEoR} is beloved throughout Faerûn for her kindliness and for using her incredible spellcasting power to protect the innocent. Alustriel is an immortal daughter of Mystra, a god of magic, and is a chaotic good, human wizard. Alustriel served as High Mage of Silverymoon, battled demons on the Outer Planes, and prevented the lich Larloch from ascending to godhood. She has seen the rise and fall of evil powers, though Vecna's plot troubles her greatly. More about Alustriel, including her stat block, appears in {@adventure appendix B|VEoR|13}.",邁斯特拉
Myth Drannor,迷斯·卓諾,project-proposed,matching-English-source-string-only,VEoR,38,data/2/entries/3/entries/2/entries/2/rows/5/1,1,"Hoping to put their experiences behind them, the characters accepted a call for heroes to confront a murderous young red dragon named Rhagaermati in the wilds outside Myth Drannor. They are fighting the dragon when they experience the events described in the ""{@area Surprise Development|0ec|x}"" section.",神話般的卓諾
N10: Crypt of the Silenced Singers,N10: 寂靜歌者的墓室,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/11/name,1,N10: Crypt of the Silenced Singers,N10: 寂靜歌者的墓室
N11: Door of the Eldritch Eye,N11:妖眼之門,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/12/name,1,N11: Door of the Eldritch Eye,N11:妖眼之門
N12: Hall of the Whispered One,N12: 耳語者的廳堂,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/13/name,1,N12: Hall of the Whispered One,N12: 耳語者的廳堂
N13: Cultist Quarters,N13: 邪教徒的宿舍,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/14/name,1,N13: Cultist Quarters,N13: 邪教徒的宿舍
N14: Eldritch Library,N14: 詭秘書屋,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/15/name,1,N14: Eldritch Library,N14: 詭秘書屋
N15: Ritual Chamber,N15: 儀式廳,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/16/name,1,N15: Ritual Chamber,N15: 儀式廳
N1: Entrance Tunnel,N1：入口隧道,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/2/name,1,N1: Entrance Tunnel,N1：入口隧道
N1: Wyrmsong Cantina,N1: 龍吟酒館,draft-heading-proposed,heading-only,VEoR,165,data/8/entries/7/entries/4/entries/2/name,1,N1: Wyrmsong Cantina,N1: 龍吟酒館
N2: Enchanting Arcana,N2: 迷人奧秘,draft-heading-proposed,heading-only,VEoR,165,data/8/entries/7/entries/4/entries/3/name,1,N2: Enchanting Arcana,N2: 迷人奧秘
N2: Half-Collapsed Chamber,N2: 半毀的房間,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/3/name,1,N2: Half-Collapsed Chamber,N2: 半毀的房間
N3: Flooded Tunnel,N3: 被淹沒的隧道,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/4/name,1,N3: Flooded Tunnel,N3: 被淹沒的隧道
N3: Virtuous Vices,N3: 美德的惡習,draft-heading-proposed,heading-only,VEoR,166,data/8/entries/7/entries/4/entries/4/name,1,N3: Virtuous Vices,N3: 美德的惡習
N4: Cinerary Rotunda,N4: 圓頂骨灰堂,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/5/name,1,N4: Cinerary Rotunda,N4: 圓頂骨灰堂
N4: Windfall's Office,N4: 溫德福的辦公室,draft-heading-proposed,heading-only,VEoR,166,data/8/entries/7/entries/4/entries/5/name,1,N4: Windfall's Office,N4: 溫德福的辦公室
N5: Ruby Sanctum,N5: 紅寶石聖所,draft-heading-proposed,heading-only,VEoR,166,data/8/entries/7/entries/4/entries/6/name,1,N5: Ruby Sanctum,N5: 紅寶石聖所
N5: Tomb of the Mage,N5: 魔法師之墓,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/6/name,1,N5: Tomb of the Mage,N5: 魔法師之墓
N6: Tomb of the Knight,N6: 騎士之墓,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/7/name,1,N6: Tomb of the Knight,N6: 騎士之墓
N7: Crawlspace,N7:爬行空間,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/8/name,1,N7: Crawlspace,N7:爬行空間
N8: Forked Tunnel,N8:岔道,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/9/name,1,N8: Forked Tunnel,N8:岔道
N9: Sewerage Chamber,N9: 下水道房間,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/10/name,1,N9: Sewerage Chamber,N9: 下水道房間
Navigating the Maze,穿越迷宮,draft-heading-proposed,heading-only,VEoR,163,data/8/entries/6/entries/4/entries/6/name,1,Navigating the Maze,穿越迷宮
Naxa's Secret,納克薩的秘密,draft-heading-proposed,heading-only,VEoR,175,data/10/entries/2/entries/3/entries/1/items/0/name,2,Naxa's Secret,納克薩的秘密
Necklace Trap,項鍊陷阱,draft-heading-proposed,heading-only,VEoR,138,data/7/entries/5/entries/3/entries/8/entries/2/name,1,Necklace Trap,項鍊陷阱
Necromancer,死靈師,existing-site,canonical-name,VEoR,15,data/0/entries/12/entries/1/rows/14/1,4,{@creature Necromancer wizard|MPMM},死靈師;死靈法師
Neighbor,鄰居,draft-heading-proposed,heading-only,VEoR,21,data/1/entries/6/entries/2/entries/8/entries/5/items/1/name,3,Neighbor,鄰居
Neverdeath,無冬墓園,project-proposed,matching-English-source-string-only,VNotEE,,data/0/entries/7/entries/1/entries/0,20,"Though this sect of cultists has been neutralized, others still lurk in the shadows of Neverwinter, with even more nefarious schemes in service of Vecna. Lord Neverember might call on the characters to continue rooting out these cultists, culminating in an adventure through the sprawling catacombs beneath Neverwinter's Neverdeath Graveyard. If you need help planning further, {@adventure Vecna: Eve of Ruin|VEoR} contains more information about cult activities in Neverdeath Graveyard and provides an excellent campaign that follows Vecna's machinations.",不死墓地;不死墓穴;永不死亡;無死墓地;無死墓地
Neverdeath Catacomb Locations,永不死亡地下墓穴位置,draft-heading-proposed,heading-only,VEoR,19,data/1/entries/6/entries/2/name,1,Neverdeath Catacomb Locations,永不死亡地下墓穴位置
Neverdeath Graveyard,無冬墓園,project-proposed,canonical-name,VNotEE,,data/0/entries/7/entries/1/entries/0,15,"Though this sect of cultists has been neutralized, others still lurk in the shadows of Neverwinter, with even more nefarious schemes in service of Vecna. Lord Neverember might call on the characters to continue rooting out these cultists, culminating in an adventure through the sprawling catacombs beneath Neverwinter's Neverdeath Graveyard. If you need help planning further, {@adventure Vecna: Eve of Ruin|VEoR} contains more information about cult activities in Neverdeath Graveyard and provides an excellent campaign that follows Vecna's machinations.",永不死亡墓地;不死者墓地;永不死亡的墓地
Neverember,無燼,existing-site,matching-English-source-string-only,VNotEE,,data/0/entries/3/entries/0,53,"This adventure is designed to be playable in two or three hours. The characters are contracted by Lord Protector Dagult Neverember of Neverwinter to patrol the city. When a dead man is found clutching a withered eyeball, the characters are tasked with uncovering the cause of the man's death. This leads the characters to investigate the city's old catacombs and confront cultists of the lich-god Vecna.",涅瑞姆德;無冬城伯爵;奈瑟伯爵;涅瑞姆;無燼梅伯
Neverwinter,無冬城,project-proposed,matching-English-source-string-only,VNotEE,,data/0/entries/0,97,"{@i Vecna: Nest of the Eldritch Eye} is a fifth edition Dungeons & Dragons adventure for four to six characters of level 3. This adventure takes place in the city of Neverwinter on the Sword Coast. A sinister cult has crept into the city's bowels, and the characters must infiltrate the cult's hideout and root out its members before harm befalls the city.",奈瑟瓦;奈弗冬
Neverwinter's New King,無冬城的新國王,draft-heading-proposed,heading-only,VEoR,191,data/11/entries/2/entries/1,3,"The majority of this chapter takes place in Vecna's Grasp, a small cave network where the characters must dismantle three demiplanar unrealities that hint at Vecna's plans to reshape the multiverse. Each demiplane contains an encounter or short exploration sequence. The characters can dismantle these demiplanes in any order, so read through all three—the ""{@area Torment of Kas|4ee|x},"" ""{@area Neverwinter's New King|4fd|x},"" and ""{@area Dead Gods|500|x}"" sections—before running this chapter.",無冬城的新國王
New Characters,新角色,draft-heading-proposed,heading-only,VEoR,13,data/0/entries/10/entries/2/name,2,New Characters,新角色
Newmy,紐米,project-proposed,canonical-name,VEoR,32,data/1/entries/8/entries/2/entries/2/entries/2,18,"The ground in the portico is swept and free of weeds, thanks to the efforts of the ghost Newmy (see area B2). The entrance to the tomb isn't locked. It opens onto a small room containing a steep spiral staircase leading 20 feet downward.",
Newmy's Room,紐米的房間,draft-heading-proposed,heading-only,VEoR,33,data/1/entries/8/entries/2/entries/3/entries/2,2,"The piece of paper is on a slab in front of an open nook that never held a dead Dolindar. Instead, a ghost custodian named Newmy lives inside. She's affixed a piece of paper with ""Newmy's Room"" written on it in Common. If anyone approaches the slab, Newmy pops out, sputtering apologies.",紐米的房間
Next Steps,下一步,draft-heading-proposed,heading-only,VEoR,41,data/2/entries/5/entries/4/entries/6/entries/1,10,"Area S5 is the bedroom of Alustriel and her wife, Malaina van Talstiv. A retired adventurer, Malaina is a neutral good human who uses the {@creature assassin} stat block. Malaina is meeting with associates to thwart a scheme against Waterdeep when the characters arrive. When the characters return, Malaina speaks with them (see the ""{@area Next Steps|134|x}"" section at the end of this chapter).",下一步
No Teleportation,無傳送,draft-heading-proposed,heading-only,VEoR,192,data/11/entries/4/entries/2/entries/3/name,1,No Teleportation,無傳送
Noisy Investigations,嘈雜的調查,draft-heading-proposed,heading-only,VEoR,19,data/1/entries/6/entries/2/entries/2/entries/3/name,1,Noisy Investigations,嘈雜的調查
Nondeadly Resolutions,非致命解決方式,draft-heading-proposed,heading-only,VEoR,12,data/0/entries/9/entries/7/name,2,Nondeadly Resolutions,非致命解決方式
North Archway,北拱門,draft-heading-proposed,heading-only,VEoR,138,data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/0/name,1,North Archway,北拱門
Northeast Archway,東北拱道,draft-heading-proposed,heading-only,VEoR,138,data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/1/name,1,Northeast Archway,東北拱道
Northwest Archway,西北拱門,draft-heading-proposed,heading-only,VEoR,138,data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/7/name,1,Northwest Archway,西北拱門
Notes,備註,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/15/entries/0/entries/0,26,Crooked shelves filled with books and scrolls stand against the walls. In the center of the room is a square table covered in scribbled notes and ink-stained parchment.,備註
Nykaia,妮凱雅,project-proposed,canonical-name,VEoR,150,data/8/entries/4/entries/4/entries/3,7,"The infernal war machine {@vehicle Venatrix|VEoR} has room for four Medium or smaller creatures to ride inside the vehicle, including its driver, and for four Medium or smaller creatures to ride in its upper, open-air area. Three {@creature erinyes} crew the {@vehicle Venatrix|VEoR}: Nykaia, who leaps out to greet the characters, and Kypris and Mykale, who are inside.",
Nyssa,妮莎,project-proposed,matching-English-source-string-only,VEoR,157,data/8/entries/5/entries/10/entries/2/entries/2/entries/1/title,23,"Rezran ""Snake Eyes"" Agrodro, Khai Kiroth, and Nyssa Otellion",尼莎
Nyssa Otellion,妮莎·歐泰利昂,existing-site,heading-only,VEoR,157,data/8/entries/5/entries/10/entries/2/entries/2/entries/1/title,3,"Rezran ""Snake Eyes"" Agrodro, Khai Kiroth, and Nyssa Otellion",Nyssa Otellion
Nyssa's Cheating,Nyssa的作弊,draft-heading-proposed,heading-only,VEoR,161,data/8/entries/6/entries/2/entries/3/entries/3/name,1,Nyssa's Cheating,Nyssa的作弊
Observing the Night Sky,觀察夜空,draft-heading-proposed,heading-only,VEoR,141,data/7/entries/5/entries/3/entries/14/entries/3/name,1,Observing the Night Sky,觀察夜空
Oerth,奧斯,draft-heading-proposed,heading-only,VEoR,5,data/0/entries/6/entries/2/entries/0/title,33,A young Kas and Vecna muse about the destruction of Oerth,奧斯
Oganath,奧加納斯,project-proposed,matching-English-source-string-only,VEoR,165,data/8/entries/7/entries/4/entries/2/entries/1,4,"The bartender is an {@creature ice devil} named Oganath, who uses its frigid claws to instantly chill the drinks it serves. At any given time, {@dice 2d4} {@creature Horned Devil||horned devils} relax in the lounge.",奧甘納斯
Oganath's Cocktails,奧甘納斯的雞尾酒,draft-heading-proposed,heading-only,VEoR,165,data/8/entries/7/entries/4/entries/2/entries/2/name,1,Oganath's Cocktails,奧甘納斯的雞尾酒
Oghma,歐格瑪,existing-site,canonical-name,VNotEE,,data/0/entries/6/entries/5/entries/11/entries/2/name,5,Shrine to Oghma,奧格瑪
Opening the Devil's Door,開啟惡魔之門,draft-heading-proposed,heading-only,VEoR,136,data/7/entries/5/entries/3/entries/5/entries/3/name,1,Opening the Devil's Door,開啟惡魔之門
Orinix Arrives,奧里尼克斯到達,draft-heading-proposed,heading-only,VEoR,129,data/6/entries/8/entries/11/entries/5/name,1,Orinix Arrives,奧里尼克斯到達
Ossuary,骨灰堂,draft-heading-proposed,heading-only,VEoR,76,data/4/entries/6/entries/3/entries/6/entries/1,2,"Mournland-roaming pilgrims (see the ""{@area Warforged Pilgrims|1b6|x}"" section later in this chapter) turned this ruined mill into an ossuary for fallen warforged.",骨灰堂
