english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Quenthel Baenre,奎恩瑟·班瑞,existing-site,matching-English-source-string-only,OotA,196,data/14/entries/9/entries/4/entries/5/entries/1,18,"If the characters approach the priestess claiming to have vital information about the demon attack, they can, with a successful {@dc 20} Charisma ({@skill Persuasion}) check, convince the priestess to escort them to Matron Mother {@creature Quenthel Baenre|OotA} (see ""{@area Private Meetings|556|x}"" later in this chapter). If the check fails by 5 or more, the priestess and her escort attack the party.",Quenthel Baenre
Quest: Into the Garden,任務：進入花園,draft-heading-proposed,heading-only,OotA,89,data/4/entries/13/entries/2/entries/4/name,1,Quest: Into the Garden,任務：進入花園
Questions for the Sovereigns,向君主提問,draft-heading-proposed,heading-only,OotA,88,data/4/entries/13/entries/2/entries/2/entries/1,2,"When alone with the characters, Basidia warns them about staying in Neverlight Grove too long. It tells them another group of ""softers"" (the name myconids use for fleshy creatures) arrived not too many cycles ago and accepted Phylo's offer. They were taken to the Garden of Welcome and Basidia hasn't seen them since, nor has Phylo made any further mention of them (see ""Questions for the Sovereigns""). Basidia also tells the characters that the Circle of Masters is taking most of the carcasses the Circle of Hunters bring in, and are sending groups of myconids outside the grove without telling anybody.",向君主提問
Quiet Cacophony,寧靜的嘈雜,draft-heading-proposed,heading-only,OotA,87,data/4/entries/9/entries/3/name,1,Quiet Cacophony,寧靜的嘈雜
Rage of Demons,惡魔之怒,draft-heading-proposed,heading-only,OotA,218,data/16/entries/3/name,3,Rage of Demons,惡魔之怒
Raider Leader Possessions,襲擊者領袖的財物,draft-heading-proposed,heading-only,OotA,29,data/1/entries/10/entries/4/entries/14/name,1,Raider Leader Possessions,襲擊者領袖的財物
Raiders,襲擊者,draft-heading-proposed,heading-only,OotA,27,data/1/entries/10/entries/4/entries/1/rows/8/1,5,Raiders,襲擊者
Rampaging Giant,肆虐巨人,draft-heading-proposed,heading-only,OotA,59,data/3/entries/8/entries/4/entries/1,3,"If the characters get arrested, you can interrupt their transfer with a random encounter or lead them to other planned encounters. The ""Rampaging Giant"" encounter (which takes place in the Darklake District) is the most likely event to interrupt a prisoner transfer. Alternatively, an agent of the Keepers of the Flame can stop the guards before they take the characters to Overlake Hold (see ""{@creature Themberchaud|OotA}'s Lair"" for information regarding the keepers' interest in foreign mercenaries).",肆虐巨人
Random Encounter Locations,隨機遭遇地點,draft-heading-proposed,heading-only,OotA,179,data/13/entries/7/entries/2/entries/1/name,1,Random Encounter Locations,隨機遭遇地點
Random Encounters,隨機遭遇,existing-site,heading-only,OotA,24,data/1/entries/9/entries/3/entries/2/items/3,58,Decrease the pursuit level by 1 if the party splits into two or more groups. Each group becomes a separate party for purposes of determining random encounters and whether or not the group becomes lost.,隨機遭遇
Random Encounters in Blingdenstone,布靈登石城的隨機遭遇,draft-heading-proposed,heading-only,OotA,96,data/5/entries/4/entries/5/name,3,Random Encounters in Blingdenstone,布林德斯頓的隨機遭遇
Random Encounters in Gracklstugh,格拉克斯圖格的隨機遭遇,draft-heading-proposed,heading-only,OotA,51,data/3/entries/4/entries/7/entries/0,2,"With routine patrols of heavily armed gray dwarves who can turn {@condition invisible}, Gracklstugh is a relatively safe place for those who know where they belong and stay there. However, tensions are rising because of the influence of Demogorgon, and the characters have many opportunities to participate in events unfolding in the city. At the end of each long rest, roll a {@dice d20}; on a roll of 17–20, an encounter takes place. Roll another {@dice d20} and consult the Random Encounters in Gracklstugh table; if the characters are outside the Darklake District, treat any entry marked with an asterisk as a ""Duergar Patrol"" encounter instead.",格拉克斯特夫的隨機遭遇
Random Encounters in Sorcere,索瑟瑞中的隨機遭遇,draft-heading-proposed,heading-only,OotA,205,data/14/entries/13/entries/3/name,1,Random Encounters in Sorcere,索瑟爾中的隨機遭遇
Random Events,隨機事件,draft-heading-proposed,heading-only,OotA,6,data/0/entries/7/entries/3/entries/5/entries/0,5,"A male deep gnome {@creature spy}, {@creature Jimjar|OotA} is a feckless rogue with a devil-may-care attitude, a fondness for coin, and an obsession with betting on virtually anything and everything. Once he knows the characters, {@creature Jimjar|OotA} regularly offers them bets on things from their own efforts (""I bet you ten gold you can't get past that sentry without being seen"") to the outcomes of random events (""I bet you twenty gold this tunnel is the right way""). He sometimes uses betting to goad others into doing things, but characters can easily turn the tables knowing that {@creature Jimjar|OotA} finds it difficult to refuse a wager. His behavior is unusual for the dour deep gnomes, and others of his kind (including {@creature Topsy|OotA} and {@creature Turvy|OotA}) find {@creature Jimjar|OotA} annoying at best, and unstable and potentially mad at worst.",隨機事件
Rasharoo,拉沙魯,draft-heading-proposed,heading-only,OotA,85,data/4/entries/5/entries/4/entries/1/entries/0/rows/3/0,7,{@b Rasharoo},拉沙魯
Reaching Mantol-Derith,抵達曼塔-岱瑞絲,draft-heading-proposed,heading-only,OotA,133,data/8/entries/6/name,1,Reaching Mantol-Derith,抵達曼塔-岱瑞絲
Reaching the Engine,到達引擎,draft-heading-proposed,heading-only,OotA,187,data/13/entries/14/entries/4/name,1,Reaching the Engine,到達引擎
Reaching the Tower,到達塔樓,draft-heading-proposed,heading-only,OotA,160,data/11/entries/2/name,1,Reaching the Tower,到達塔樓
Readying the Plan,準備計劃,draft-heading-proposed,heading-only,OotA,215,data/16/entries/1/name,1,Readying the Plan,準備計劃
Rebuilding Faith,重建信仰,draft-heading-proposed,heading-only,OotA,122,data/7/entries/2/entries/8/entries/2/name,1,Rebuilding Faith,重建信仰
Recovery and Downtime,恢復與休整,draft-heading-proposed,heading-only,OotA,119,data/6/entries/7/entries/2/name,1,Recovery and Downtime,恢復與休整
Red Dragon Egg,紅龍蛋,draft-heading-proposed,heading-only,OotA,55,data/3/entries/4/entries/9/entries/9/entries/0,6,"This {@creature adult red dragon} keeps the city's smelters and forges ablaze, receiving treasure, free meals, and constant pampering in exchange. {@creature Themberchaud|OotA} doesn't know that, like other Wyrmsmiths before him, he is doomed to be slain before he grows too strong, replaced by a new red hatchling. However, the line of succession was interrupted when the Gray Ghosts stole a red dragon egg from the Keepers of the Flame.",紅龍蛋
Regeneration,復生,existing-site,heading-only,OotA,211,data/15/entries/5/entries/2/entries/4/entries/0/name,1,Regeneration,再生
Reinforcements,援軍,draft-heading-proposed,heading-only,OotA,24,data/1/entries/9/entries/1,20,"The drow party consists of Ilvara ({@creature drow priestess of Lolth}), the {@creature Drow Elite Warrior||drow elite warriors} Jorlan and Shoor, and the junior priestess {@creature Asha Vandree|OotA} (use the {@creature priest} stat block in the {@i Monster Manual}, but add the Fey Ancestry, Innate Spellcasting, and Sunlight Sensitivity features of the {@creature drow} stat block). The hunting party also includes four {@creature drow} warriors who serve as forward scouts. If any of the drow NPCs did not survive chapter 1, replace them with newly arrived reinforcements from Menzoberranzan under the command of Ilvara, or another priestess of her caliber.",援軍
Religion,宗教,existing-site,heading-only,OotA,46,data/2/entries/15/entries/2,7,"All creatures that come here are expected to make an offering to the Great Sea Mother Blibdoolpoolp. A successful {@dc 13} Intelligence ({@skill Religion}) check recalls that Blibdoolpoolp is a scavenger goddess, meaning that discarded and recovered items are worthy offerings—and the more personal the better. Regurgitating at the goddess's feet is considered a sincere show of faith (and a behavior faithful kuo-toa might display if the characters wait long enough).",宗教
Residents,居民,draft-heading-proposed,heading-only,OotA,105,data/5/entries/14/entries/4/entries/1/items/0,12,"Destroy Vazuk, a deep gnome who is mad with grief and a threat to the other residents of Blingdenstone. His specter can be found haunting his old home in area 12a.",居民
Resolving the Standoff,解決對峙,draft-heading-proposed,heading-only,OotA,168,data/12/entries/3/entries/5,3,"The characters can turn back without being spotted and find an alternate route bypassing the troglodytes, but doing so adds forty-eight miles (and an increased chance of random encounters) to the distance they must travel before they reach the purple worm nursery. If the characters simply watch the standoff unfold, see ""{@area Resolving the Standoff|45b|x}"" later in this section.",解決對峙
Restraints,束縛,draft-heading-proposed,heading-only,OotA,4,data/0/entries/5/entries/1/name,2,Restraints,束縛
Resupply,補給,draft-heading-proposed,heading-only,OotA,83,data/4/entries/1,2,"The relative isolation of Neverlight Grove, its abundance of food and water, and the welcoming nature of its inhabitants might bring the characters here to rest, recuperate, and resupply. While in the grove, they can consult with the colony's myconid sovereigns about possible ways back to the surface world, while enjoying a much-needed respite from the brutal and harrowing conditions of the Underdark.",補給
Retracing Steps,追溯步驟,draft-heading-proposed,heading-only,OotA,147,data/9/entries/8/name,1,Retracing Steps,追溯步驟
Retreat!,撤退！,draft-heading-proposed,heading-only,OotA,213,data/15/entries/7/entries/3/name,1,Retreat!,撤退！
Returning to Vizeran,返回維茲蘭,draft-heading-proposed,heading-only,OotA,159,data/10/entries/8/name,1,Returning to Vizeran,返回維澤蘭
Rewards,獎勵,existing-site,matching-English-source-string-only,OotA,63,data/3/entries/9/entries/10/entries/1/entries/3/entries/0,13,"Errde's suspicions of conspiracy have her looking for signs of corruption creeping among the people of Gracklstugh. She rewards the characters if they bring her evidence of such corruption that has escaped the eyes of her warriors. The characters can build a case if they witness odd events throughout Gracklstugh, such as some of the random encounters and the behavior of merchants in the Blade Bazaar. For every three such events they report, the characters can attempt a {@dc 15} group Charisma ({@skill Persuasion}) check, but they only need to succeed once to convince Errde and complete this quest. Errde then promises to outfit the characters with supplies and gear when they leave Gracklstugh, from the Stone Guards' own armory. Each character can claim a total of 350 gp worth of equipment, including weapons, armor, and common potions and scrolls.",Rewards;獎勵
Rifts,裂縫,draft-heading-proposed,heading-only,OotA,157,data/10/entries/7/entries/5/entries/1/entries/1/entries/1,7,"And then, madness! Rifts open in the web of energy around him. These cracks stretch and widen, and through them come horrific fiends that scream, shriek, and howl as they are wrenched from the Abyss and cast into the Underdark.",裂縫
Rihuud,裡胡德,existing-site,matching-English-source-string-only,OotA,60,data/3/entries/9/entries/5/entries/7/entries/2,8,"The guards who fought alongside the characters explain the situation, neither downplaying nor exalting the characters' actions. The characters can speak to the newly arrived giant while the duergar confer. The giant introduces himself as Dorhun, apprentice to Stonespeaker Hgraam. He reveals that the fallen giant's name is Rihuud, and that he was another of the Stonespeaker's apprentices. Rihuud was ""communing with the stone"" in Cairngorm Cavern when he went mad, sprouted a second head, and stormed out.",Rihuud
