context,page,type,classification_confidence,english,zh_tw
data/5/entries/15/entries/2/entries/10/entries/7,96,MIXED,0.85,"{@creature Aurinax|WDH} uses Legendary Resistance to avoid being {@condition charmed}. If a character tries to charm him with a spell and fails, all future Charisma checks made by the party to influence {@creature Aurinax|WDH} have disadvantage.",{@creature Aurinax|WDH|奧瑞納克斯} 使用傳奇抗性來避免被{@condition charmed||魅惑}。如果一個角色試圖用法術魅惑他並且失敗了，那麼該隊伍未來所有試圖影響{@creature Aurinax|WDH|奧瑞納克斯}的魅力檢定都將處於劣勢。
data/5/entries/15/entries/2/entries/10/entries/8/name,97,HEADING_LABEL,0.99,Treasure,寶藏
data/5/entries/15/entries/2/entries/10/entries/8/entries/0,97,NARRATIVE,0.8,"Choose two alcoves in the vault. Piled in one alcove are 500,000 gp, the combined weight of which is 10,000 pounds. Scattered on the floor of the second alcove are sixty-five 100 gp gemstones-all that remains of {@creature Aurinax|WDH}'s current food supply.","在金庫中選擇兩個壁龕。一個壁龕裡堆放著500,000金幣，總重量為10,000磅。第二個壁龕的地板上散落著六十五顆價值100金幣的寶石——這是{@creature Aurinax|WDH|奧瑞納克斯}當前食物供應所剩下的全部。"
data/5/entries/15/entries/2/entries/10/entries/8/entries/1,97,DM_INSTRUCTION,0.85,"{@creature Aurinax|WDH} won't give up his gemstones or the {@item dragonstaff of Ahghairon|WDH} willingly, since they are his payment for guarding the gold. If need be, however, the dragon is willing to use the staff's power on behalf of the city in exchange for more gemstones.",{@creature Aurinax|WDH|奧瑞納克斯} 不會自願放棄他的寶石或{@item dragonstaff of Ahghairon|WDH|阿蓋爾倫的龍杖}，因為它們是他守護黃金的報酬。然而，如果必要，龍願意為了更多的寶石而使用法杖的力量來代表這座城市。
data/5/entries/15/entries/3/name,97,HEADING_LABEL,0.99,Leaving the Vault,離開金庫
data/5/entries/15/entries/3/entries/0,97,DM_INSTRUCTION,0.85,"As the characters leave the vault, with or without the gold, they are confronted by a hostile force sent by the main villain or villains. If the vault doors were left open, the characters encounter these antagonists in {@area V2|23a}; otherwise, they're lurking outside the vault, waiting for the characters to emerge:",當角色們離開金庫，無論是否攜帶黃金，他們都會遭遇由主要反派或反派們派出的敵對力量。如果金庫門被留開，角色們將在{@area V2|23a}遇到這些對手；否則，他們就潛伏在金庫外，等待角色們出現：
data/5/entries/15/entries/3/entries/1/items/0,97,DM_INSTRUCTION,0.85,"If {@creature Xanathar|WDH} is the main villain, {@creature Noska Ur'gray|wdh} (see {@adventure appendix B|WDH|12}) arrives with six {@creature bugbear||bugbears} and a {@creature gazer|VGM} (see {@adventure appendix B|WDH|12}). If Noska is dead or otherwise indisposed, the beholder replaces him with {@creature Nar'l Xibrindas|wdh} (see {@adventure appendix B|WDH|12}) and his {@creature grell} bodyguard.",如果{@creature Xanathar|WDH|姍娜薩}是主要反派，{@creature Noska Ur'gray|wdh|諾思卡·厄格雷}（見{@adventure 附錄 B|WDH|12}）將帶著六隻{@creature bugbear||熊地精}和一隻{@creature gazer|VGM|凝視者眼魔}（見{@adventure 附錄 B|WDH|12}）到達。如果諾思卡已死或因其他原因無法行動，眼魔將他替換為{@creature Nar'l Xibrindas|wdh|納爾·澤布林達斯}（見{@adventure 附錄 B|WDH|12}）和他的{@creature grell||觸鬚怪}保鏢。
data/5/entries/15/entries/3/entries/1/items/1,97,DM_INSTRUCTION,0.85,"If the Cassalanters are the villains, they send three {@creature cult fanatic||cult fanatics} and three {@creature cultist||cultists}. Victoro's {@creature doppelganger} manservant, {@creature Willifort Crowelle|WDH}, leads the group in his tiefling guise unless the characters killed him or otherwise disposed of him earlier in this chapter or in chapter 6.",如果卡薩蘭特家族是反派，他們派出了三名{@creature cult fanatic||邪教狂信者}和三名{@creature cultist||邪教徒}。維克托羅的{@creature doppelganger||變形怪}男僕，{@creature Willifort Crowelle|WDH|威利福特·克羅威爾}，以他的提夫林偽裝領導著這個小組，除非角色們在本章或第6章早些時候已經殺死了他或以其他方式處理了他。
data/5/entries/15/entries/3/entries/1/items/2,97,DM_INSTRUCTION,0.85,"If {@creature Jarlaxle Baenre|WDH} (see {@adventure appendix B|WDH|12}) is the villain, he arrives with three {@creature drow gunslinger|WDH|drow gunslingers} (see {@adventure appendix B|WDH|12}). Replace no-name drow gunslingers with {@creature Fel'rekt Lafeen|WDH}, {@creature Krebbyg Masq'il'yr|WDH}, and {@creature Soluun Xibrindas|wdh} if they are alive and free.",如果{@creature Jarlaxle Baenre|WDH|賈拉索·班瑞}（見{@adventure 附錄 B|WDH|12}）是反派，他將帶著三名{@creature drow gunslinger|WDH|卓爾火槍手}（見{@adventure 附錄 B|WDH|12}）到來。如果他們活著並且自由，將無名的卓爾火槍手替換為{@creature Fel'rekt Lafeen|WDH|菲爾萊科特·拉菲恩}、{@creature Krebbyg Masq'il'yr|WDH|克雷比格·馬斯奇爾}和{@creature Soluun Xibrindas|wdh|索倫·希布林達斯}。
data/5/entries/15/entries/3/entries/1/items/3,97,DM_INSTRUCTION,0.85,"If {@creature Manshoon|WDH} is the main villain, he sends his simulacrum (see {@adventure appendix B|WDH|12}) along with Agorn Fuoco (NE male Turami human {@creature bard|VGM}; see {@adventure appendix B|WDH|12}), Vevette Blackwater (CE female Tethyrian human {@creature swashbuckler|VGM}; see {@adventure appendix B|WDH|12}), and three Zhent {@creature thug||thugs}. If Agorn and Vevette were killed or otherwise disposed of earlier in this chapter or in chapter 8, replace each of them with one additional {@creature thug}.",如果{@creature Manshoon|WDH|曼松}是主要反派，他將派出他的擬像（見{@adventure 附錄 B|WDH|12}）以及阿戈恩·弗奧科（NE男性圖拉米人人類{@creature bard|VGM|吟遊詩人}；見{@adventure 附錄 B|WDH|12}）、薇薇特·黑水（CE女性泰瑟爾人人類{@creature swashbuckler|VGM|風流劍客}；見{@adventure 附錄 B|WDH|12}）和三名散塔林會成員{@creature thug||暴徒}。如果在本章或第8章早些時候阿戈恩和薇薇特被殺或以其他方式處理，將他們中的每一個替換為一個額外的{@creature thug||暴徒}。
data/5/entries/15/entries/3/entries/2,97,DM_INSTRUCTION,0.85,"The forces sent by {@creature Xanathar|WDH}, the Cassalanters, and {@creature Manshoon|WDH} attack the characters on sight. Jarlaxle, on the other hand, congratulates characters for unlocking the Vault of Dragons and allows them to leave on the condition that they go empty-handed. He intends to see the gold safely returned to the city of Waterdeep but also demands the {@item dragonstaff of Ahghairon|WDH} for his trouble.",由{@creature Xanathar|WDH|姍娜薩}、卡薩蘭特家族和{@creature Manshoon|WDH|曼松}派出的部隊一見到角色就會發動攻擊。另一方面，賈拉索祝賀角色們解開了龍之寶庫的鎖，並允許他們空手離開，條件是他們必須離開。他打算看到黃金安全地返回深水城，但同時也要求得到{@item dragonstaff of Ahghairon|WDH|阿蓋爾倫的龍杖}作為他所費心力的報酬。
data/5/entries/15/entries/3/entries/3,97,DM_INSTRUCTION,0.85,"If {@creature Aurinax|WDH} is alive, the characters can lure enemies to the dragon. {@creature Aurinax|WDH} attacks any creature that attacks him or tries to steal his staff or the gold. He also defends the characters if he has made a deal with them.",如果{@creature Aurinax|WDH|奧瑞納克斯}還活著，角色們可以誘使敵人去攻擊龍。{@creature Aurinax|WDH|奧瑞納克斯}會攻擊任何攻擊他或試圖偷走他的法杖或黃金的生物。如果他與角色們達成了協議，他也會保護角色們。
data/5/entries/15/entries/3/entries/4/name,97,HEADING_LABEL,0.99,Faction Reinforcements,派系增援
data/5/entries/15/entries/3/entries/4/entries/0,97,DM_INSTRUCTION,0.85,"If the characters joined one or more factions in Waterdeep and kept them informed of their progress, you can have reinforcements arrive to help combat the villains or introduce a new element to the situation.",如果角色們加入了深水城的一個或多個派系，並且一直向他們通報進展情況，你可以安排增援部隊到達，幫助對抗反派或為情況引入新元素。
data/5/entries/15/entries/3/entries/4/entries/1/name,97,HEADING_LABEL,0.99,Bregan D'aerthe,布雷甘·達耶
data/5/entries/15/entries/3/entries/4/entries/1/entries/0,97,DM_INSTRUCTION,0.85,"If {@creature Jarlaxle Baenre|WDH} (see {@adventure appendix B|WDH|12}) isn't the main villain, he arrives with his lieutenants, {@creature Fel'rekt Lafeen|WDH}, {@creature Krebbyg Masq'il'yr|WDH}, and {@creature Soluun Xibrindas|wdh}, or three other {@creature drow gunslinger|WDH|drow gunslingers} (see {@adventure appendix B|WDH|12}). Jarlaxle offers to help the characters if they agree to help him secure the gold for Waterdeep and the {@item dragonstaff of Ahghairon|WDH} for himself.",如果{@creature Jarlaxle Baenre|WDH|賈拉索·班瑞}（見{@adventure 附錄 B|WDH|12}）不是主要反派，他將帶著他的副手{@creature Fel'rekt Lafeen|WDH|菲爾萊科特·拉菲恩}、{@creature Krebbyg Masq'il'yr|WDH|克雷比格·馬斯奇爾}和{@creature Soluun Xibrindas|wdh|索倫·希布林達斯}，或者另外三名{@creature drow gunslinger|WDH|卓爾火槍手}（見{@adventure 附錄 B|WDH|12}）到達。賈拉索提出幫助角色們，如果他們同意幫助他確保黃金安全運抵深水城，並且將{@item dragonstaff of Ahghairon|WDH|阿蓋爾倫的龍杖}留給他自己。
data/5/entries/15/entries/3/entries/4/entries/2/name,97,HEADING_LABEL,0.99,Harpers,豎琴手聯盟
data/5/entries/15/entries/3/entries/4/entries/2/entries/0,97,DM_INSTRUCTION,0.85,"{@creature Mirt|WDH} (see {@adventure appendix B|WDH|12}) arrives with two female human {@creature swashbuckler|VGM|swashbucklers} (see {@adventure appendix B|WDH|12}). If he's still alive and not already with the characters, {@creature Renaer Neverember|wdh} (see {@adventure appendix B|WDH|12}) replaces one of the swashbucklers.",{@creature Mirt|WDH|米爾特}（見{@adventure 附錄 B|WDH|12}）帶著兩名女性人類{@creature swashbuckler|VGM|風流劍客}（見{@adventure 附錄 B|WDH|12}）到達。如果他仍然活著並且還沒有加入角色們，{@creature Renaer Neverember|wdh|瑞納爾·無燼}（見{@adventure 附錄 B|WDH|12}）將取代其中一名風流劍客。
data/5/entries/15/entries/3/entries/4/entries/3/name,97,HEADING_LABEL,0.99,Emerald Enclave,翠綠閒庭
data/5/entries/15/entries/3/entries/4/entries/3/entries/0,97,DM_INSTRUCTION,0.85,"Jeryth Phaulkon sends three {@creature swarm of rats||swarms of rats} to assist the characters. Once the characters are no longer in peril, the rats disperse throughout the vault.",傑瑞斯·波康派出三群{@creature swarm of rats||老鼠群}來協助角色們。一旦角色們不再處於危險之中，這些老鼠就會散佈在整個金庫中。
data/5/entries/15/entries/3/entries/4/entries/4/name,97,HEADING_LABEL,0.99,Force Grey,灰色力量
data/5/entries/15/entries/3/entries/4/entries/4/entries/0,97,DM_INSTRUCTION,0.85,"{@creature Vajra Safahr|WDH} sends {@creature Meloon Wardragon|WDH} (see {@adventure appendix B|WDH|12}) to help the characters secure the vault, unaware that Meloon has fallen under {@creature Xanathar|WDH}'s sway. If {@creature Xanathar|WDH} is the main villain, Meloon helps the beholder's forces defeat the characters.",{@creature Vajra Safahr|WDH|瓦婕拉·莎法爾} 派遣{@creature Meloon Wardragon|WDH|麥倫·戰龍}（見{@adventure 附錄 B|WDH|12}）來幫助角色們確保金庫的安全，但她不知道麥倫已經受到{@creature Xanathar|WDH|姍娜薩}的影響。如果{@creature Xanathar|WDH|姍娜薩}是主要反派，麥倫將幫助眼魔的部隊擊敗角色們。
data/5/entries/15/entries/3/entries/4/entries/5/name,98,HEADING_LABEL,0.99,Lords' Alliance,領主聯盟
data/5/entries/15/entries/3/entries/4/entries/5/entries/0,98,DM_INSTRUCTION,0.85,"Open Lord {@creature Laeral Silverhand|WDH} (see {@adventure appendix B|WDH|12}) arrives with {@creature Jalester Silvermane|WDH} (see {@adventure appendix B|WDH|12}) and six City Guard {@creature veteran||veterans} to help characters secure the gold. Laeral's arrival forces Jarlaxle to be on his best behavior. After assuring Laeral of his good intentions, Jarlaxle cuts his losses and withdraws peacefully. If she is able to speak with {@creature Aurinax|WDH}, Laeral convinces the dragon to relinquish the gold into her custody.",公開領主{@creature Laeral Silverhand|WDH|萊拉·銀手}（見{@adventure 附錄 B|WDH|12}）帶著{@creature Jalester Silvermane|WDH|加萊斯特·銀鬃}（見{@adventure 附錄 B|WDH|12}）和六名城防軍{@creature veteran||老兵}到達，幫助角色們確保黃金的安全。萊拉的到來迫使賈拉索表現得最好。在向萊拉保證他的好意之後，賈拉索減少損失並和平撤退。如果她能夠與{@creature Aurinax|WDH|奧瑞納克斯}交談，萊拉說服龍將黃金交給她的監管。
