english,category,classes,subclasses,sources,editions,occurrences,first_file,first_json_pointer,representative_context,proposed_zh_tw,alternative_zh_tw,status,translation_source,confidence,notes
Avatar of Battle,subclass-feature,Cleric; Mystic,Avatar; Strength (PSA); War,PHB; PSA; UATheMysticClass; XPHB,classic-or-other; one,4,data/class/class-cleric.json,/subclassFeature/61/name,subclass-feature: Avatar of Battle,戰鬥化身,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Avatar of Healing,subclass-feature,Mystic,Avatar,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/4/name,subclass-feature: Avatar of Healing,,,pending,,0.50,
Avatar of Speed,subclass-feature,Mystic,Avatar,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/5/name,subclass-feature: Avatar of Speed,,,pending,,0.50,
Avenging Angel,subclass-feature,Paladin,Vengeance,PHB; XPHB,classic-or-other; one,2,data/class/class-paladin.json,/subclassFeature/34/name,subclass-feature: Avenging Angel,復仇天使,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Awakened Astral Self,subclass-feature,Monk,Astral Self,TCE,classic-or-other,1,data/class/class-monk.json,/subclassFeature/32/name,subclass-feature: Awakened Astral Self,星我覺醒,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Awakened Mind,subclass-feature,Warlock,Great Old One,PHB; XPHB,classic-or-other; one,2,data/class/class-warlock.json,/subclassFeature/11/name,subclass-feature: Awakened Mind,喚醒心靈,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Awakened Spellbook,subclass-feature,Wizard,Scribes,TCE,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/67/name,subclass-feature: Awakened Spellbook,覺醒魔典,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Awakened Talent,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/7/name,subclass-feature: Awakened Talent,,,pending,,0.50,
Balm of the Summer Court,subclass-feature,Druid,Dreams,XGE,classic-or-other,1,data/class/class-druid.json,/subclassFeature/36/name,subclass-feature: Balm of the Summer Court,仲夏庭院的芬馥,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Banneret,subclass-feature,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/89/name,subclass-feature: Banneret,,,pending,,0.50,
Bardic Damage,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/58/name,subclass-feature: Bardic Damage,,,pending,,0.50,
Bastion of Law,subclass-feature,Sorcerer,Clockwork; Clockwork Soul,TCE; XPHB,classic-or-other; one,2,data/class/class-sorcerer.json,/subclassFeature/34/name,subclass-feature: Bastion of Law,律令之壁,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Battering Roots,subclass-feature,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/88/name,subclass-feature: Battering Roots,,,pending,,0.50,
Battle Magic,subclass-feature,Bard,Valor,PHB; XPHB,classic-or-other; one,2,data/class/class-bard.json,/subclassFeature/9/name,subclass-feature: Battle Magic,戰鬥魔法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Battle Master,subclass-feature,Fighter,Battle Master,PHB; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/7/name,subclass-feature: Battle Master,戰鬥大師,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Battle Ready,subclass-feature,Artificer,Battle Smith,EFA; TCE,classic-or-other,2,data/class/class-artificer.json,/subclassFeature/25/name,subclass-feature: Battle Ready,戰鬥準備,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Battle Smith,subclass-feature,Artificer,Battle Smith,EFA; TCE,classic-or-other,2,data/class/class-artificer.json,/subclassFeature/26/name,subclass-feature: Battle Smith,戰地匠師,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Battle Smith Spells,subclass-feature,Artificer,Battle Smith,EFA; TCE,classic-or-other,2,data/class/class-artificer.json,/subclassFeature/27/name,subclass-feature: Battle Smith Spells,戰地匠師法術,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Battlerager Armor,subclass-feature,Barbarian,Battlerager,SCAG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/33/name,subclass-feature: Battlerager Armor,戰狂護甲,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Battlerager Charge,subclass-feature,Barbarian,Battlerager,SCAG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/36/name,subclass-feature: Battlerager Charge,戰狂衝鋒,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bear,subclass-feature,Barbarian,Totem Warrior,PHB,classic-or-other,3,data/class/class-barbarian.json,/subclassFeature/11/name,subclass-feature: Bear,熊,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Beast Master,subclass-feature,Ranger,Beast Master,PHB; XPHB,classic-or-other; one,2,data/class/class-ranger.json,/subclassFeature/6/name,subclass-feature: Beast Master,獸王,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Beasts of Ill Omen,subclass-feature,Sorcerer,Shadow,RHW,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/71/name,subclass-feature: Beasts of Ill Omen,,,pending,,0.50,
Beguiling Defenses,subclass-feature,Warlock,Archfey,PHB; XPHB,classic-or-other; one,2,data/class/class-warlock.json,/subclassFeature/3/name,subclass-feature: Beguiling Defenses,迷惑防護,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Beguiling Magic,subclass-feature,Bard,Glamour,XPHB,one,1,data/class/class-bard.json,/subclassFeature/66/name,subclass-feature: Beguiling Magic,,,pending,,0.50,
Beguiling Twist,subclass-feature,Ranger,Fey Wanderer,TCE; XPHB,classic-or-other; one,2,data/class/class-ranger.json,/subclassFeature/32/name,subclass-feature: Beguiling Twist,妖思魅縷,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bend Luck,subclass-feature,Sorcerer,Wild; Wild Magic,PHB; XPHB,classic-or-other; one,2,data/class/class-sorcerer.json,/subclassFeature/16/name,subclass-feature: Bend Luck,竄改運氣,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Benign Transposition,subclass-feature,Wizard,Conjuration,PHB,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/20/name,subclass-feature: Benign Transposition,移形換位,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bestial Fury,subclass-feature,Ranger,Beast Master,PHB; XPHB,classic-or-other; one,2,data/class/class-ranger.json,/subclassFeature/10/name,subclass-feature: Bestial Fury,野性狂怒,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bestial Soul,subclass-feature,Barbarian,Beast,TCE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/40/name,subclass-feature: Bestial Soul,獸性之魂,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bewitching Magic,subclass-feature,Warlock,Archfey,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/71/name,subclass-feature: Bewitching Magic,,,pending,,0.50,
Blade Flourish,subclass-feature,Bard,Swords,XGE,classic-or-other,1,data/class/class-bard.json,/subclassFeature/36/name,subclass-feature: Blade Flourish,鋒刃劍舞,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bladesinger,subclass-feature,Wizard,Bladesinger,FRHoF,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/80/name,subclass-feature: Bladesinger,,,pending,,0.50,
Bladesinger Styles,subclass-feature,Wizard,Bladesinging,TCE,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/60/name,subclass-feature: Bladesinger Styles,劍詠者風格,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bladesinging,subclass-feature,Wizard,Bladesinging,TCE,classic-or-other,2,data/class/class-wizard.json,/subclassFeature/59/name,subclass-feature: Bladesinging,劍詠,劍詠傳承,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Bladesong,subclass-feature,Wizard,Bladesinger; Bladesinging,FRHoF; TCE,classic-or-other,2,data/class/class-wizard.json,/subclassFeature/61/name,subclass-feature: Bladesong,劍歌,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Blaze of Glory,subclass-feature,Cleric,Zeal (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/93/name,subclass-feature: Blaze of Glory,,,pending,,0.50,
Blazing Revival,subclass-feature,Druid,Wildfire,TCE,classic-or-other,1,data/class/class-druid.json,/subclassFeature/34/name,subclass-feature: Blazing Revival,熾烈回生,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Blessed Healer,subclass-feature,Cleric,Life,PHB; XPHB,classic-or-other; one,2,data/class/class-cleric.json,/subclassFeature/19/name,subclass-feature: Blessed Healer,祝聖醫者,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Blessed Strikes,subclass-feature,Cleric,Ambition (PSA); Arcana; Death; Forge; Grave; Knowledge; Life; Light; Nature; Order; Peace; Solidarity (PSA); Strength (PSA); Tempest; Trickery; Twilight; War; Zeal (PSA),TCE,classic-or-other,18,data/class/class-cleric.json,/subclassFeature/5/name,subclass-feature: Blessed Strikes,受祝擊,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Blessing of Moonlight,subclass-feature,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/49/name,subclass-feature: Blessing of Moonlight,,,pending,,0.50,
Blessing of the Forge,subclass-feature,Cleric,Forge,XGE,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/127/name,subclass-feature: Blessing of the Forge,鍛造祝福,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Blessing of the Trickster,subclass-feature,Cleric,Trickery,PHB; XPHB,classic-or-other; one,2,data/class/class-cleric.json,/subclassFeature/48/name,subclass-feature: Blessing of the Trickster,詭術祝福,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Blessings of Knowledge,subclass-feature,Cleric,Knowledge,FRHoF; PHB,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/9/name,subclass-feature: Blessings of Knowledge,知識祝福,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bloodthirst,subclass-feature,Rogue,Scion of the Three,FRHoF,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/59/name,subclass-feature: Bloodthirst,,,pending,,0.50,
Body of the Astral Self,subclass-feature,Monk,Astral Self,TCE,classic-or-other,1,data/class/class-monk.json,/subclassFeature/31/name,subclass-feature: Body of the Astral Self,星我之軀,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bolstering Flames,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/57/name,subclass-feature: Bolstering Flames,,,pending,,0.50,
Bolstering Magic,subclass-feature,Barbarian,Wild Magic,TCE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/46/name,subclass-feature: Bolstering Magic,振奮魔法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bond of Fang and Scale,subclass-feature,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/3/name,subclass-feature: Bond of Fang and Scale,,,pending,,0.50,
Bonus Cantrip,subclass-feature,Cleric; Druid,Land; Light,PHB,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/24/name,subclass-feature: Bonus Cantrip,額外戲法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bonus Cantrips,subclass-feature,Warlock,Celestial,XGE,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/40/name,subclass-feature: Bonus Cantrips,額外戲法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bonus Disciplines,subclass-feature,Mystic,Avatar; Awakened; Immortal; Nomad; Wu Jen,UATheMysticClass,classic-or-other,5,data/class/class-mystic.json,/subclassFeature/2/name,subclass-feature: Bonus Disciplines,,,pending,,0.50,
Bonus Proficiencies,subclass-feature,Bard; Cleric; Fighter; Monk; Rogue,Assassin; Drunken Master; Lore; Order; Rune Knight; Swords; Tempest; Twilight; Valor; War; Zeal (PSA),PHB; PSA; TCE; XGE; XPHB,classic-or-other; one,12,data/class/class-bard.json,/subclassFeature/1/name,subclass-feature: Bonus Proficiencies,額外熟練,額外熟練項,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Bonus Proficiency,subclass-feature,Cleric; Fighter,Cavalier; Death; Forge; Life; Nature; Samurai; Solidarity (PSA); Strength (PSA),DMG; PHB; PSA; XGE,classic-or-other,8,data/class/class-cleric.json,/subclassFeature/1/name,subclass-feature: Bonus Proficiency,額外熟練,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Born to the Saddle,subclass-feature,Fighter,Cavalier,XGE,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/76/name,subclass-feature: Born to the Saddle,生而爲騎,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bottled Respite,subclass-feature,Warlock,Genie,TCE,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/27/name,subclass-feature: Bottled Respite,瓶中小憩,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Branches of the Tree,subclass-feature,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/87/name,subclass-feature: Branches of the Tree,,,pending,,0.50,
Breadth of Knowledge,subclass-feature,Mystic,Nomad,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/20/name,subclass-feature: Breadth of Knowledge,,,pending,,0.50,
Breath of the Dragon,subclass-feature,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/1/name,subclass-feature: Breath of the Dragon,,,pending,,0.50,
Bulwark,subclass-feature,Fighter,Purple Dragon Knight (Banneret),SCAG,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/39/name,subclass-feature: Bulwark,意志壁壘,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Bulwark of Force,subclass-feature,Fighter,Psi Warrior,TCE; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/50/name,subclass-feature: Bulwark of Force,壁壘之力,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Call the Hunt,subclass-feature,Barbarian,Beast,TCE,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/42/name,subclass-feature: Call the Hunt,狩獵呼喚,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Cartographer,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/34/name,subclass-feature: Cartographer,,,pending,,0.50,
Cartographer Spells,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/35/name,subclass-feature: Cartographer Spells,,,pending,,0.50,
Cauterizing Flames,subclass-feature,Druid,Wildfire,TCE,classic-or-other,1,data/class/class-druid.json,/subclassFeature/33/name,subclass-feature: Cauterizing Flames,灼燒烈焰,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Cavalier,subclass-feature,Fighter,Cavalier,XGE,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/74/name,subclass-feature: Cavalier,騎兵,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Celestial Patron,subclass-feature,Warlock,Celestial,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/72/name,subclass-feature: Celestial Patron,,,pending,,0.50,
Celestial Resilience,subclass-feature,Warlock,Celestial,XGE; XPHB,classic-or-other; one,2,data/class/class-warlock.json,/subclassFeature/43/name,subclass-feature: Celestial Resilience,天族韌性,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Celestial Spells,subclass-feature,Warlock,Celestial,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/73/name,subclass-feature: Celestial Spells,,,pending,,0.50,
Chalice,subclass-feature,Druid,Stars,TCE; XPHB,classic-or-other; one,2,data/class/class-druid.json,/subclassFeature/24/name,subclass-feature: Chalice,,,pending,,0.50,
Champion,subclass-feature,Fighter,Champion,PHB; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/21/name,subclass-feature: Champion,勇士,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Champion Challenge,subclass-feature,Paladin,Crown,SCAG,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/36/name,subclass-feature: Champion Challenge,,,pending,,0.50,
Channel Divinity,subclass-feature,Paladin,Ancients; Conquest; Crown; Devotion; Glory; Oathbreaker; Redemption; Vengeance; Watchers,DMG; PHB; SCAG; TCE; XGE,classic-or-other,9,data/class/class-paladin.json,/subclassFeature/1/name,subclass-feature: Channel Divinity,引導神力,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Channel Divinity: Arcane Abjuration,subclass-feature,Cleric,Arcana,SCAG,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/96/name,subclass-feature: Channel Divinity: Arcane Abjuration,引導神力：奧祕阻絕,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
